"KIM","Kimco Realty Corporation Common",24.51,+0.04,"+0.16%"
"KLAC","KLA-Tencor Corporation",60.00,+0.65,"+1.10%"
"KMB","Kimberly-Clark Corporation Comm",111.99,+0.37,"+0.33%"
"KMI","Kinder Morgan, Inc. Common Stoc",42.3433,+0.2033,"+0.4824%"
"KMX","CarMax Inc",72.02,+0.30,"+0.42%"
"KO","Coca-Cola Company (The) Common ",41.55,+0.05,"+0.12%"
"KR","Kroger Company (The) Common Sto",72.70,+0.26,"+0.36%"
"KRFT","Kraft Foods Group, Inc.",86.26,+0.29,"+0.34%"
"KSS","Kohl's Corporation Common Stock",64.3199,-0.3001,"-0.4644%"
"L","Loews Corporation Common Stock",40.88,-0.02,"-0.05%"
"LEG","Leggett & Platt, Incorporated C",47.35,+0.03,"+0.06%"
"LEN","Lennar Corporation Class A Comm",46.77,-0.51,"-1.08%"
"LH","Laboratory Corporation of Ameri",117.91,+0.22,"+0.19%"
"LIFE",N/A,20.575,-0.005,"-0.024%"
"LLL","L-3 Communications Holdings, In",119.99,+0.02,"+0.02%"
"LLTC","Linear Technology Corporation",47.35,+0.24,"+0.51%"
"LLY","Eli Lilly and Company Common St",73.22,+0.16,"+0.22%"
"LM","Legg Mason, Inc. Common Stock",54.64,-0.01,"-0.02%"
"LMT","Lockheed Martin Corporation Com",193.64,+0.59,"+0.31%"
"LNC","Lincoln National Corporation Co",58.46,-0.28,"-0.48%"
"LO","Lorillard, Inc Common Stock",72.16,+0.24,"+0.33%"
"LOW","Lowe's Companies, Inc. Common S",72.34,+0.08,"+0.11%"
"LRCX","Lam Research Corporation",79.2501,+1.0051,"+1.2846%"
"LSI","LSI Corporation",11.14,+0.00,"+0.00%"
"LTD",N/A,N/A,+0,"+0%"
"LUK","Leucadia National Corporation C",24.00,-0.06,"-0.25%"
"LUV","Southwest Airlines Company Comm",42.23,+0.11,"+0.26%"
"LYB","LyondellBasell Industries NV Or",103.07,-1.14,"-1.09%"
"M","Macy's Inc Common Stock",63.28,+0.06,"+0.09%"
"MA","Mastercard Incorporated Common ",94.3999,+0.5599,"+0.5967%"
"MAR","Marriott International - Class ",81.30,+0.73,"+0.90%"
"MAS","Masco Corporation Common Stock",27.10,-0.06,"-0.22%"
"MAT","Mattel, Inc.",26.79,+0.06,"+0.22%"
"MCD","McDonald's Corporation Common S",97.755,+0.045,"+0.046%"
"MCHP","Microchip Technology Incorporat",49.62,-0.23,"-0.46%"
"MCK","McKesson Corporation Common Sto",240.24,+0.76,"+0.32%"
"MCO","Moody's Corporation Common Stoc",109.53,+0.80,"+0.74%"
"MDLZ","Mondelez International, Inc.",40.3099,+0.2599,"+0.6489%"
"MDT","Medtronic plc. Ordinary Shares",76.05,-0.21,"-0.28%"
"MET","MetLife, Inc. Common Stock",52.81,-0.34,"-0.64%"
"MHP",N/A,N/A,N/A,N/A
"MJN","Mead Johnson Nutrition Company ",97.62,-0.13,"-0.13%"
"MKC","McCormick & Company, Incorporat",79.30,+0.35,"+0.44%"
"MMC","Marsh & McLennan Companies, Inc",58.08,-0.08,"-0.14%"
"MMM","3M Company Common Stock",163.50,+0.35,"+0.21%"
"MNST","Monster Beverage Corporation",132.89,+0.25,"+0.19%"
"MO","Altria Group, Inc.",52.7701,+0.1701,"+0.3234%"
"MOLX","Molex Incorporated",38.68,+0.00,"+0.00%"
"MON","Monsanto Company Common Stock",120.26,-0.46,"-0.38%"
"MOS","Mosaic Company (The) Common Sto",45.94,+0.38,"+0.83%"
"MPC","Marathon Petroleum Corporation ",104.07,-0.64,"-0.61%"
"MRK","Merck & Company, Inc. Common St",59.96,+0.18,"+0.30%"
"MRO","Marathon Oil Corporation Common",27.29,-0.33,"-1.19%"
